,Emp No,Month,Department,rank,week_ot,weekend_ot,night_ot,net_ot,weekend_ratio
1804,4,10,A,G1S,22.5,3.75,6.25,18.75,0.2
1805,5,10,B,G1S,23.75,1.25,6.25,22.5,0.05555555555555555
1806,6,10,D,G1D,10.0,0.7142857142857143,2.857142857142857,9.285714285714286,0.07692307692307691
1807,7,10,D,G2,13.636363636363635,8.181818181818182,0.0,5.454545454545453,1.0
1808,8,10,C,G1D,30.000000000000004,1.4285714285714286,0.7142857142857143,28.571428571428577,0.04999999999999999
1809,9,10,B,G1D,14.285714285714286,0.0,2.142857142857143,14.285714285714286,0.0
1810,10,10,A,G1S,7.5,2.5,4.375,5.0,0.5
1811,11,10,C,G1S,6.25,1.25,5.0,5.0,0.25
1812,12,10,C,G2,27.27272727272727,1.8181818181818181,2.727272727272727,25.454545454545453,0.07142857142857142
1813,13,10,D,G1D,25.0,1.4285714285714286,5.0,23.571428571428573,0.0606060606060606
1814,14,10,D,G1D,23.571428571428573,0.7142857142857143,3.5714285714285716,22.857142857142858,0.03125
1815,15,10,B,G1S,6.875,5.0,1.875,1.875,1.0
1816,16,10,B,G1S,15.0,0.0,6.25,15.0,0.0
1817,17,10,C,G1D,24.28571428571429,7.857142857142858,0.0,16.42857142857143,0.47826086956521735
1818,18,10,D,G1S,18.75,2.5,3.75,16.25,0.15384615384615385
1819,19,10,C,G2,35.45454545454545,5.454545454545454,6.363636363636363,30.0,0.1818181818181818
1820,20,10,C,G1S,3.125,6.875,0.625,4.0,0.0
1821,21,10,B,G1S,25.0,5.625,4.375,19.375,0.2903225806451613
1822,22,10,D,G2,18.18181818181818,3.6363636363636362,4.545454545454545,14.545454545454543,0.25000000000000006
1823,23,10,C,G1D,13.571428571428573,4.285714285714286,1.4285714285714286,9.285714285714288,0.4615384615384614
1824,24,10,D,G3,25.217391304347828,5.714285714285714,5.217391304347826,19.503105590062113,0.2929936305732484
1825,25,10,B,G3,12.173913043478262,9.523809523809524,0.0,2.650103519668738,1.0
1826,26,10,D,G1S,25.625,6.875,2.5,18.75,0.36666666666666664
1827,27,10,A,G2,17.27272727272727,3.6363636363636362,3.6363636363636362,13.636363636363633,0.2666666666666667
1828,28,10,A,G3,11.304347826086957,1.9047619047619047,8.695652173913045,9.399585921325052,0.2026431718061674
1829,29,10,C,G1D,9.285714285714286,5.714285714285714,7.142857142857143,3.571428571428572,1.0
1830,30,10,D,G3,30.434782608695656,4.761904761904762,0.8695652173913044,25.672877846790893,0.1854838709677419
1831,31,10,D,G3,1.7391304347826089,0.0,2.608695652173913,1.7391304347826089,0.0
1832,32,10,A,G3,9.56521739130435,4.761904761904762,4.347826086956522,4.803312629399588,0.9913793103448272
1833,33,10,A,G1D,12.857142857142858,2.857142857142857,0.7142857142857143,10.0,0.2857142857142857
1834,34,10,A,G1S,11.25,2.5,0.0,8.75,0.2857142857142857
1835,35,10,B,G2,36.36363636363636,4.545454545454545,10.0,31.818181818181813,0.14285714285714288
1836,36,10,A,G1D,15.714285714285715,0.0,0.7142857142857143,15.714285714285715,0.0
1837,37,10,B,G3,33.913043478260875,9.523809523809524,6.086956521739131,24.38923395445135,0.39049235993208825
1838,38,10,A,G3,9.56521739130435,2.857142857142857,5.217391304347826,6.708074534161492,0.4259259259259259
1839,39,10,B,G2,15.454545454545453,0.9090909090909091,3.6363636363636362,14.545454545454545,0.0625
1840,40,10,A,G3,6.086956521739131,10.476190476190476,5.217391304347826,12.0,0.0
1841,41,10,D,G1S,13.125,4.375,3.125,8.75,0.5
1842,42,10,B,G3,5.217391304347826,7.619047619047619,0.8695652173913044,12.0,0.0
1843,43,10,C,G2,27.27272727272727,0.0,1.8181818181818181,27.27272727272727,0.0
1844,44,10,B,G1D,28.571428571428573,0.7142857142857143,1.4285714285714286,27.857142857142858,0.02564102564102564
1845,45,10,B,G1S,3.125,1.25,3.75,1.875,0.6666666666666666
1846,46,10,C,G1S,26.875,6.875,6.25,20.0,0.34375
1847,47,10,C,G1D,7.142857142857143,6.428571428571429,5.0,0.7142857142857144,1.0
1848,48,10,C,G1D,24.28571428571429,7.857142857142858,2.857142857142857,16.42857142857143,0.47826086956521735
1849,49,10,C,G1D,17.857142857142858,3.5714285714285716,0.0,14.285714285714286,0.25
1850,50,10,B,G3,17.39130434782609,8.571428571428571,7.82608695652174,8.819875776397518,0.9718309859154927
1851,51,10,A,G1D,22.857142857142858,1.4285714285714286,7.142857142857143,21.42857142857143,0.06666666666666667
1852,52,10,D,G3,21.73913043478261,0.9523809523809523,7.82608695652174,20.786749482401657,0.04581673306772908
1853,53,10,B,G1S,20.0,3.125,5.625,16.875,0.18518518518518517
1854,54,10,A,G1D,19.28571428571429,1.4285714285714286,7.142857142857143,17.85714285714286,0.07999999999999999
1855,55,10,C,G3,24.347826086956523,0.9523809523809523,1.7391304347826089,23.39544513457557,0.040707964601769904
1856,56,10,C,G3,31.30434782608696,7.619047619047619,5.217391304347826,23.68530020703934,0.3216783216783216
1857,57,10,D,G2,6.363636363636363,7.2727272727272725,3.6363636363636362,11.0,0.0
1858,58,10,A,G1S,18.125,3.125,6.875,15.0,0.20833333333333334
1859,59,10,B,G2,2.727272727272727,2.727272727272727,2.727272727272727,11.0,0.0
1860,60,10,A,G1D,8.571428571428571,3.5714285714285716,2.142857142857143,5.0,0.7142857142857143
1861,61,10,C,G1S,5.0,6.875,2.5,4.0,0.0
1862,62,10,C,G3,9.56521739130435,2.857142857142857,5.217391304347826,6.708074534161492,0.4259259259259259
1863,63,10,B,G3,32.173913043478265,10.476190476190476,7.82608695652174,21.69772256728779,0.4828244274809159
1864,64,10,B,G3,22.608695652173914,0.0,6.9565217391304355,22.608695652173914,0.0
1865,65,10,C,G1D,5.0,1.4285714285714286,0.7142857142857143,3.571428571428571,0.4
1866,66,10,A,G1S,24.375,6.25,0.625,18.125,0.3448275862068966
1867,67,10,C,G3,28.695652173913047,7.619047619047619,6.086956521739131,21.076604554865426,0.36149312377210213
1868,68,10,D,G2,36.36363636363636,2.727272727272727,1.8181818181818181,33.63636363636363,0.08108108108108109
1869,69,10,A,G3,13.913043478260871,1.9047619047619047,9.56521739130435,12.008281573498966,0.1586206896551724
1870,70,10,D,G2,19.09090909090909,3.6363636363636362,7.2727272727272725,15.454545454545453,0.23529411764705885
1871,71,10,A,G3,14.782608695652176,8.571428571428571,1.7391304347826089,6.211180124223604,1.0
1872,72,10,D,G1D,30.714285714285715,5.0,7.142857142857143,25.714285714285715,0.19444444444444445
1873,73,10,B,G1S,11.25,1.875,6.875,9.375,0.2
1874,74,10,D,G1D,28.571428571428573,5.714285714285714,5.0,22.857142857142858,0.25
1875,75,10,A,G2,27.27272727272727,6.363636363636363,3.6363636363636362,20.909090909090907,0.30434782608695654
1876,76,10,A,G1S,15.625,6.875,5.625,8.75,0.7857142857142857
1877,77,10,C,G1D,5.0,0.7142857142857143,6.428571428571429,4.285714285714286,0.16666666666666669
1878,78,10,B,G1D,0.7142857142857143,0.7142857142857143,3.5714285714285716,7.0,0.0
1879,79,10,A,G2,28.18181818181818,0.0,1.8181818181818181,28.18181818181818,0.0
1880,80,10,D,G2,39.090909090909086,3.6363636363636362,0.0,35.45454545454545,0.10256410256410256
1881,81,10,A,G3,36.52173913043479,6.666666666666666,0.8695652173913044,29.855072463768124,0.22330097087378634
1882,82,10,C,G1D,18.571428571428573,5.714285714285714,2.142857142857143,12.857142857142858,0.4444444444444444
1883,83,10,D,G1D,6.428571428571429,2.142857142857143,0.7142857142857143,4.2857142857142865,0.4999999999999999
1884,84,10,C,G1D,25.714285714285715,7.857142857142858,2.857142857142857,17.857142857142858,0.44
1885,85,10,D,G1S,0.0,6.875,0.625,4.0,0.0
1886,86,10,D,G1S,22.5,5.625,3.75,16.875,0.3333333333333333
1887,87,10,B,G2,32.72727272727273,7.2727272727272725,7.2727272727272725,25.454545454545453,0.2857142857142857
1888,88,10,A,G2,28.18181818181818,10.0,2.727272727272727,18.18181818181818,0.55
1889,89,10,B,G1S,15.625,1.875,5.625,13.75,0.13636363636363635
1890,90,10,B,G2,14.545454545454545,0.0,2.727272727272727,14.545454545454545,0.0
1891,91,10,D,G3,18.260869565217394,0.9523809523809523,3.4782608695652177,17.30848861283644,0.055023923444976065
1892,92,10,D,G1S,16.25,6.875,3.75,9.375,0.7333333333333333
1893,93,10,D,G2,29.999999999999996,0.0,10.0,29.999999999999996,0.0
1894,94,10,B,G1D,10.714285714285715,1.4285714285714286,2.142857142857143,9.285714285714286,0.15384615384615383
1895,95,10,D,G2,4.545454545454545,3.6363636363636362,10.0,0.9090909090909087,1.0
1896,96,10,A,G2,29.09090909090909,6.363636363636363,0.9090909090909091,22.727272727272727,0.27999999999999997
1897,97,10,B,G1D,23.571428571428573,1.4285714285714286,5.0,22.142857142857146,0.06451612903225806
1898,98,10,C,G1S,16.875,2.5,0.0,14.375,0.17391304347826086
1899,99,10,B,G3,13.913043478260871,4.761904761904762,1.7391304347826089,9.151138716356108,0.5203619909502262
1900,100,10,B,G1S,20.625,6.875,0.0,13.75,0.5
1901,101,10,B,G1D,20.0,5.0,7.857142857142858,15.0,0.3333333333333333
1902,102,10,A,G1D,10.0,1.4285714285714286,6.428571428571429,8.571428571428571,0.16666666666666669
1903,103,10,C,G1S,4.375,0.625,1.25,3.75,0.16666666666666666
1904,104,10,D,G1D,0.0,5.714285714285714,5.0,7.0,0.0
1905,105,10,D,G1D,28.571428571428573,4.285714285714286,0.7142857142857143,24.28571428571429,0.1764705882352941
1906,106,10,A,G1D,25.0,0.0,0.7142857142857143,25.0,0.0
1907,107,10,D,G1D,2.857142857142857,0.0,0.0,2.857142857142857,0.0
1908,108,10,C,G1D,25.0,6.428571428571429,2.142857142857143,18.57142857142857,0.3461538461538462
1909,109,10,D,G1D,25.714285714285715,6.428571428571429,0.7142857142857143,19.285714285714285,0.33333333333333337
1910,110,10,D,G2,17.27272727272727,7.2727272727272725,5.454545454545454,9.999999999999996,0.7272727272727275
1911,111,10,C,G3,27.826086956521742,5.714285714285714,6.086956521739131,22.111801242236027,0.2584269662921348
1912,112,10,A,G2,14.545454545454545,0.0,7.2727272727272725,14.545454545454545,0.0
1913,113,10,B,G1S,5.625,1.25,0.625,4.375,0.2857142857142857
1914,114,10,D,G2,10.909090909090908,4.545454545454545,8.181818181818182,6.363636363636363,0.7142857142857142
1915,115,10,C,G3,32.173913043478265,5.714285714285714,4.347826086956522,26.45962732919255,0.21596244131455397
1916,116,10,D,G2,14.545454545454545,7.2727272727272725,8.181818181818182,7.2727272727272725,1.0
1917,117,10,B,G1D,4.285714285714286,5.0,7.142857142857143,7.0,0.0
1918,118,10,D,G1D,30.000000000000004,2.142857142857143,7.142857142857143,27.85714285714286,0.07692307692307691
1919,119,10,A,G1S,4.375,0.625,6.875,3.75,0.16666666666666666
1920,120,10,B,G1D,11.428571428571429,5.0,5.0,6.428571428571429,0.7777777777777778
1921,121,10,B,G2,13.636363636363635,1.8181818181818181,1.8181818181818181,11.818181818181817,0.15384615384615385
1922,122,10,D,G3,1.7391304347826089,3.8095238095238093,5.217391304347826,12.0,0.0
1923,123,10,C,G1S,26.875,5.0,4.375,21.875,0.22857142857142856
1924,124,10,D,G1D,14.285714285714286,0.0,7.857142857142858,14.285714285714286,0.0
1925,125,10,D,G1S,5.625,5.625,0.0,4.0,0.0
1926,126,10,B,G3,0.0,6.666666666666666,7.82608695652174,12.0,0.0
1927,127,10,A,G3,31.30434782608696,0.0,0.0,31.30434782608696,0.0
1928,128,10,D,G1D,25.0,5.0,0.7142857142857143,20.0,0.25
1929,129,10,A,G2,30.909090909090907,10.0,10.0,20.909090909090907,0.47826086956521746
1930,130,10,C,G1S,23.125,6.875,1.25,16.25,0.4230769230769231
1931,131,10,D,G3,22.608695652173914,3.8095238095238093,3.4782608695652177,18.799171842650104,0.2026431718061674
1932,132,10,A,G1S,23.125,5.0,3.75,18.125,0.27586206896551724
1933,133,10,B,G1D,7.857142857142858,0.7142857142857143,7.857142857142858,7.142857142857143,0.09999999999999999
1934,134,10,B,G1D,6.428571428571429,4.285714285714286,1.4285714285714286,2.1428571428571432,1.0
1935,135,10,D,G2,32.72727272727273,0.0,3.6363636363636362,32.72727272727273,0.0
1936,136,10,B,G1S,15.625,0.0,5.625,15.625,0.0
1937,137,10,D,G1D,30.714285714285715,3.5714285714285716,6.428571428571429,27.142857142857142,0.13157894736842107
1938,138,10,A,G2,36.36363636363636,3.6363636363636362,4.545454545454545,32.72727272727273,0.1111111111111111
1939,139,10,A,G2,23.636363636363633,8.181818181818182,4.545454545454545,15.454545454545451,0.5294117647058825
1940,140,10,A,G1D,24.28571428571429,2.142857142857143,3.5714285714285716,22.142857142857146,0.09677419354838708
1941,141,10,A,G1S,23.75,6.25,0.625,17.5,0.35714285714285715
1942,142,10,C,G1D,25.0,7.142857142857143,6.428571428571429,17.857142857142858,0.4
1943,143,10,D,G2,25.454545454545453,0.9090909090909091,10.0,24.545454545454543,0.03703703703703704
1944,144,10,B,G3,24.347826086956523,3.8095238095238093,6.086956521739131,20.538302277432713,0.1854838709677419
1945,145,10,A,G2,6.363636363636363,2.727272727272727,6.363636363636363,3.6363636363636362,0.75
1946,146,10,C,G2,8.181818181818182,6.363636363636363,8.181818181818182,1.8181818181818183,1.0
1947,147,10,C,G3,8.695652173913045,9.523809523809524,8.695652173913045,12.0,0.0
1948,148,10,A,G1S,19.375,3.125,2.5,16.25,0.19230769230769232
1949,149,10,B,G2,19.09090909090909,4.545454545454545,3.6363636363636362,14.545454545454545,0.3125
1950,150,10,B,G1D,27.857142857142858,2.142857142857143,2.857142857142857,25.714285714285715,0.08333333333333333
1951,151,10,D,G1D,16.42857142857143,2.857142857142857,7.857142857142858,13.571428571428573,0.21052631578947367
1952,152,10,D,G1S,2.5,3.75,1.875,4.0,0.0
1953,153,10,C,G1S,19.375,1.875,4.375,17.5,0.10714285714285714
1954,154,10,B,G2,8.181818181818182,2.727272727272727,5.454545454545454,5.454545454545455,0.49999999999999994
1955,155,10,A,G2,14.545454545454545,5.454545454545454,2.727272727272727,9.09090909090909,0.6
1956,156,10,A,G1D,0.7142857142857143,2.857142857142857,5.714285714285714,7.0,0.0
1957,157,10,A,G1S,26.25,1.25,5.625,25.0,0.05
1958,158,10,B,G2,11.818181818181817,1.8181818181818181,0.0,9.999999999999998,0.18181818181818185
1959,159,10,B,G1D,30.000000000000004,7.857142857142858,5.714285714285714,22.142857142857146,0.3548387096774193
1960,160,10,D,G2,9.09090909090909,0.9090909090909091,6.363636363636363,8.181818181818182,0.1111111111111111
1961,161,10,A,G1D,25.714285714285715,5.0,0.0,20.714285714285715,0.24137931034482757
1962,162,10,B,G2,0.0,4.545454545454545,3.6363636363636362,11.0,0.0
1963,163,10,D,G3,36.52173913043479,0.0,6.086956521739131,36.52173913043479,0.0
1964,164,10,A,G1D,7.142857142857143,6.428571428571429,3.5714285714285716,0.7142857142857144,1.0
1965,165,10,B,G1S,0.625,5.0,0.0,4.0,0.0
1966,166,10,B,G2,14.545454545454545,5.454545454545454,6.363636363636363,9.09090909090909,0.6
1967,167,10,D,G1D,4.285714285714286,6.428571428571429,7.857142857142858,7.0,0.0
1968,168,10,B,G1D,30.714285714285715,0.7142857142857143,5.0,30.0,0.02380952380952381
1969,169,10,A,G1D,0.0,2.857142857142857,7.857142857142858,7.0,0.0
1970,170,10,C,G1D,18.571428571428573,0.0,1.4285714285714286,18.571428571428573,0.0
1971,171,10,D,G3,34.78260869565218,4.761904761904762,8.695652173913045,30.020703933747416,0.1586206896551724
1972,172,10,D,G1S,3.75,1.25,3.125,2.5,0.5
1973,173,10,D,G3,13.043478260869566,1.9047619047619047,0.8695652173913044,11.138716356107661,0.17100371747211893
1974,174,10,A,G1D,25.0,3.5714285714285716,3.5714285714285716,21.428571428571427,0.16666666666666669
1975,175,10,A,G3,26.956521739130437,9.523809523809524,2.608695652173913,17.43271221532091,0.5463182897862232
1976,176,10,A,G2,17.27272727272727,5.454545454545454,10.0,11.818181818181817,0.46153846153846156
1977,177,10,A,G2,10.0,1.8181818181818181,5.454545454545454,8.181818181818182,0.2222222222222222
1978,178,10,C,G3,19.1304347826087,6.666666666666666,2.608695652173913,12.463768115942033,0.5348837209302324
1979,179,10,B,G1D,10.0,0.0,3.5714285714285716,10.0,0.0
1980,180,10,A,G1D,17.857142857142858,4.285714285714286,4.285714285714286,13.571428571428573,0.3157894736842105
1981,181,10,B,G3,24.347826086956523,1.9047619047619047,0.8695652173913044,22.443064182194618,0.08487084870848707
1982,182,10,A,G1D,30.000000000000004,2.142857142857143,6.428571428571429,27.85714285714286,0.07692307692307691
1983,183,10,A,G3,5.217391304347826,7.619047619047619,0.0,12.0,0.0
1984,184,10,B,G1D,22.142857142857146,1.4285714285714286,7.142857142857143,20.71428571428572,0.0689655172413793
1985,185,10,A,G3,6.9565217391304355,4.761904761904762,0.8695652173913044,2.1946169772256736,1.0
1986,186,10,D,G1D,12.857142857142858,6.428571428571429,7.857142857142858,6.428571428571429,1.0
1987,187,10,C,G1D,11.428571428571429,4.285714285714286,0.0,7.142857142857143,0.6
1988,188,10,C,G2,0.9090909090909091,3.6363636363636362,10.0,11.0,0.0
1989,189,10,B,G1S,18.75,6.875,1.875,11.875,0.5789473684210527
1990,190,10,D,G3,11.304347826086957,4.761904761904762,9.56521739130435,6.542443064182195,0.7278481012658227
1991,191,10,C,G2,11.818181818181817,5.454545454545454,0.0,6.363636363636362,0.8571428571428572
1992,192,10,C,G2,9.09090909090909,0.0,3.6363636363636362,9.09090909090909,0.0
1993,193,10,D,G1D,22.857142857142858,0.0,5.0,22.857142857142858,0.0
1994,194,10,A,G2,29.999999999999996,9.09090909090909,9.09090909090909,20.909090909090907,0.43478260869565216
1995,195,10,B,G2,20.0,4.545454545454545,1.8181818181818181,15.454545454545455,0.2941176470588235
1996,196,10,B,G1D,2.857142857142857,7.142857142857143,1.4285714285714286,7.0,0.0
1997,197,10,D,G1D,2.857142857142857,7.857142857142858,3.5714285714285716,7.0,0.0
1998,198,10,A,G1S,14.375,4.375,1.25,10.0,0.4375
1999,199,10,C,G1D,10.0,2.142857142857143,2.142857142857143,7.857142857142858,0.2727272727272727
2000,0,11,B,G1S,1.875,5.0,3.125,4.0,0.0
2001,1,11,D,G1D,2.857142857142857,4.285714285714286,0.7142857142857143,7.0,0.0
2002,2,11,B,G1S,8.75,2.5,3.125,6.25,0.4
2003,3,11,C,G3,27.826086956521742,4.761904761904762,0.8695652173913044,23.06418219461698,0.20646319569120286
2004,4,11,A,G1S,5.0,5.625,1.25,4.0,0.0
2005,5,11,B,G1S,0.625,0.625,0.0,4.0,0.0
2006,6,11,D,G1D,7.142857142857143,2.857142857142857,2.857142857142857,4.2857142857142865,0.6666666666666665
2007,7,11,D,G2,4.545454545454545,10.0,3.6363636363636362,11.0,0.0
2008,8,11,C,G1D,7.857142857142858,7.142857142857143,5.714285714285714,0.7142857142857144,1.0
2009,9,11,B,G1D,12.142857142857144,5.714285714285714,0.7142857142857143,6.42857142857143,0.8888888888888887
2010,10,11,A,G1S,8.125,0.0,6.25,8.125,0.0
2011,11,11,C,G1S,12.5,0.625,6.25,11.875,0.05263157894736842
2012,12,11,C,G2,5.454545454545454,10.0,0.9090909090909091,11.0,0.0
2013,13,11,D,G1D,30.000000000000004,4.285714285714286,0.7142857142857143,25.71428571428572,0.16666666666666663
2014,14,11,D,G1D,15.714285714285715,1.4285714285714286,7.857142857142858,14.285714285714286,0.09999999999999999
2015,15,11,B,G1S,21.25,0.625,6.25,20.625,0.030303030303030304
2016,16,11,B,G1S,6.875,4.375,2.5,2.5,1.0
2017,17,11,C,G1D,22.142857142857146,5.0,4.285714285714286,17.142857142857146,0.29166666666666663
2018,18,11,D,G1S,23.75,0.625,6.25,23.125,0.02702702702702703
2019,19,11,C,G2,10.0,0.9090909090909091,6.363636363636363,9.090909090909092,0.09999999999999999
2020,20,11,C,G1S,11.875,5.0,1.875,6.875,0.7272727272727273
2021,21,11,B,G1S,13.75,5.0,1.875,8.75,0.5714285714285714
2022,22,11,D,G2,18.18181818181818,2.727272727272727,0.0,15.454545454545453,0.17647058823529413
2023,23,11,C,G1D,30.000000000000004,5.714285714285714,5.714285714285714,24.28571428571429,0.2352941176470588
2024,24,11,D,G3,13.043478260869566,10.476190476190476,6.9565217391304355,2.56728778467909,1.0
2025,25,11,B,G3,36.52173913043479,7.619047619047619,6.086956521739131,28.902691511387168,0.26361031518624634
2026,26,11,D,G1S,10.625,0.625,5.625,10.0,0.0625
2027,27,11,A,G2,29.09090909090909,0.9090909090909091,0.0,28.18181818181818,0.03225806451612903
2028,28,11,A,G3,19.1304347826087,8.571428571428571,1.7391304347826089,10.559006211180128,0.8117647058823526
2029,29,11,C,G1D,13.571428571428573,0.7142857142857143,7.857142857142858,12.85714285714286,0.055555555555555546
2030,30,11,D,G3,28.695652173913047,8.571428571428571,5.217391304347826,20.124223602484477,0.4259259259259258
2031,31,11,D,G3,32.173913043478265,9.523809523809524,4.347826086956522,22.65010351966874,0.4204753199268738
2032,32,11,A,G3,18.260869565217394,4.761904761904762,1.7391304347826089,13.498964803312631,0.352760736196319
2033,33,11,A,G1D,20.0,0.7142857142857143,2.857142857142857,19.285714285714285,0.03703703703703704
2034,34,11,A,G1S,9.375,1.875,2.5,7.5,0.25
2035,35,11,B,G2,21.818181818181817,1.8181818181818181,3.6363636363636362,20.0,0.09090909090909091
2036,36,11,A,G1D,11.428571428571429,7.142857142857143,1.4285714285714286,4.285714285714286,1.0
2037,37,11,B,G3,16.521739130434785,10.476190476190476,7.82608695652174,6.045548654244309,1.0
2038,38,11,A,G3,0.0,3.8095238095238093,4.347826086956522,12.0,0.0
2039,39,11,B,G2,16.363636363636363,2.727272727272727,9.09090909090909,13.636363636363637,0.19999999999999998
2040,40,11,A,G3,25.217391304347828,5.714285714285714,3.4782608695652177,19.503105590062113,0.2929936305732484
2041,41,11,D,G1S,10.0,3.75,3.75,6.25,0.6
2042,42,11,B,G3,19.1304347826087,6.666666666666666,7.82608695652174,12.463768115942033,0.5348837209302324
2043,43,11,C,G2,32.72727272727273,5.454545454545454,4.545454545454545,27.272727272727273,0.19999999999999998
2044,44,11,B,G1D,12.142857142857144,6.428571428571429,0.7142857142857143,5.714285714285715,1.0
2045,45,11,B,G1S,8.125,3.75,2.5,4.375,0.8571428571428571
2046,46,11,C,G1S,22.5,2.5,5.625,20.0,0.125
2047,47,11,C,G1D,20.714285714285715,2.857142857142857,6.428571428571429,17.857142857142858,0.16
2048,48,11,C,G1D,26.42857142857143,5.0,3.5714285714285716,21.42857142857143,0.2333333333333333
2049,49,11,C,G1D,9.285714285714286,2.857142857142857,5.0,6.428571428571429,0.4444444444444444
2050,50,11,B,G3,18.260869565217394,1.9047619047619047,7.82608695652174,16.35610766045549,0.11645569620253161
2051,51,11,A,G1D,23.571428571428573,5.0,6.428571428571429,18.571428571428573,0.2692307692307692
2052,52,11,D,G3,24.347826086956523,0.9523809523809523,9.56521739130435,23.39544513457557,0.040707964601769904
2053,53,11,B,G1S,26.25,3.125,1.25,23.125,0.13513513513513514
2054,54,11,A,G1D,3.5714285714285716,0.7142857142857143,5.0,2.857142857142857,0.25
2055,55,11,C,G3,14.782608695652176,0.0,4.347826086956522,14.782608695652176,0.0
2056,56,11,C,G3,13.913043478260871,9.523809523809524,5.217391304347826,4.389233954451347,1.0
2057,57,11,D,G2,29.09090909090909,0.0,6.363636363636363,29.09090909090909,0.0
2058,58,11,A,G1S,21.875,2.5,6.25,19.375,0.12903225806451613
2059,59,11,B,G2,33.63636363636363,3.6363636363636362,1.8181818181818181,29.999999999999996,0.12121212121212123
2060,60,11,A,G1D,22.857142857142858,2.857142857142857,4.285714285714286,20.0,0.14285714285714285
2061,61,11,C,G1S,4.375,5.625,1.875,4.0,0.0
2062,62,11,C,G3,13.913043478260871,8.571428571428571,9.56521739130435,5.3416149068323,1.0
2063,63,11,B,G3,30.434782608695656,0.9523809523809523,3.4782608695652177,29.482401656314703,0.03230337078651685
2064,64,11,B,G3,7.82608695652174,0.9523809523809523,6.086956521739131,6.873706004140788,0.13855421686746985
2065,65,11,C,G1D,7.857142857142858,5.714285714285714,4.285714285714286,2.1428571428571432,1.0
2066,66,11,A,G1S,18.125,5.625,2.5,12.5,0.45
2067,67,11,C,G3,0.0,7.619047619047619,9.56521739130435,12.0,0.0
2068,68,11,D,G2,10.0,5.454545454545454,3.6363636363636362,4.545454545454546,1.0
2069,69,11,A,G3,4.347826086956522,8.571428571428571,4.347826086956522,12.0,0.0
2070,70,11,D,G2,37.272727272727266,0.0,3.6363636363636362,37.272727272727266,0.0
2071,71,11,A,G3,0.8695652173913044,3.8095238095238093,5.217391304347826,12.0,0.0
2072,72,11,D,G1D,17.142857142857142,0.0,6.428571428571429,17.142857142857142,0.0
2073,73,11,B,G1S,0.0,3.125,0.625,4.0,0.0
2074,74,11,D,G1D,29.28571428571429,3.5714285714285716,2.142857142857143,25.714285714285715,0.1388888888888889
2075,75,11,A,G2,13.636363636363635,6.363636363636363,3.6363636363636362,7.272727272727272,0.8750000000000001
2076,76,11,A,G1S,4.375,1.875,0.0,2.5,0.75
2077,77,11,C,G1D,6.428571428571429,3.5714285714285716,0.0,2.857142857142857,1.0
2078,78,11,B,G1D,0.0,1.4285714285714286,0.0,7.0,0.0
2079,79,11,A,G2,30.909090909090907,7.2727272727272725,2.727272727272727,23.636363636363633,0.3076923076923077
2080,80,11,D,G2,36.36363636363636,3.6363636363636362,3.6363636363636362,32.72727272727273,0.1111111111111111
2081,81,11,A,G3,8.695652173913045,9.523809523809524,7.82608695652174,12.0,0.0
2082,82,11,C,G1D,30.000000000000004,1.4285714285714286,2.142857142857143,28.571428571428577,0.04999999999999999
2083,83,11,D,G1D,21.42857142857143,7.857142857142858,5.714285714285714,13.571428571428573,0.5789473684210527
2084,84,11,C,G1D,3.5714285714285716,2.142857142857143,4.285714285714286,1.4285714285714288,1.0
2085,85,11,D,G1S,10.0,3.125,1.875,6.875,0.45454545454545453
2086,86,11,D,G1S,6.25,0.625,2.5,5.625,0.1111111111111111
2087,87,11,B,G2,38.18181818181818,4.545454545454545,9.09090909090909,33.63636363636363,0.13513513513513514
2088,88,11,A,G2,1.8181818181818181,7.2727272727272725,0.9090909090909091,11.0,0.0
2089,89,11,B,G1S,5.625,2.5,3.125,3.125,0.8
2090,90,11,B,G2,20.909090909090907,5.454545454545454,3.6363636363636362,15.454545454545453,0.35294117647058826
2091,91,11,D,G3,23.47826086956522,4.761904761904762,6.086956521739131,18.716356107660456,0.25442477876106195
2092,92,11,D,G1S,11.875,5.0,1.25,6.875,0.7272727272727273
2093,93,11,D,G2,0.0,0.0,2.727272727272727,11.0,0.0
2094,94,11,B,G1D,17.142857142857142,6.428571428571429,0.0,10.714285714285714,0.6000000000000001
2095,95,11,D,G2,15.454545454545453,9.09090909090909,5.454545454545454,6.363636363636363,1.0
2096,96,11,A,G2,5.454545454545454,6.363636363636363,7.2727272727272725,11.0,0.0
2097,97,11,B,G1D,3.5714285714285716,0.0,3.5714285714285716,3.5714285714285716,0.0
2098,98,11,C,G1S,15.625,1.875,5.625,13.75,0.13636363636363635
2099,99,11,B,G3,27.826086956521742,7.619047619047619,8.695652173913045,20.20703933747412,0.3770491803278688
2100,100,11,B,G1S,0.0,1.25,5.0,4.0,0.0
2101,101,11,B,G1D,0.7142857142857143,7.142857142857143,4.285714285714286,7.0,0.0
2102,102,11,A,G1D,28.571428571428573,1.4285714285714286,7.857142857142858,27.142857142857146,0.05263157894736842
2103,103,11,C,G1S,10.625,3.75,1.875,6.875,0.5454545454545454
2104,104,11,D,G1D,1.4285714285714286,1.4285714285714286,1.4285714285714286,7.0,0.0
